#Fields	CV1	free energy
0.2453510	22.7315050
0.2501303	18.5709968
0.2549095	14.1243724
0.2596888	10.7886812
0.2644681	8.6294958
0.2692473	7.4045075
0.2740266	6.9483747
0.2788058	7.0929659
0.2835851	7.5428514
0.2883644	8.0533811
0.2931436	8.9266026
0.2979229	10.2595996
0.3027022	11.4038798
0.3074814	12.4024003
0.3122607	13.3508747
0.3170399	14.2719089
0.3218192	15.2053027
0.3265985	15.9220897
0.3313777	16.6124663
0.3361570	17.3780002
0.3409363	18.0130514
0.3457155	18.5428393
0.3504948	19.0348219
0.3552740	19.2026564
0.3600533	19.3142465
0.3648326	19.3232024
0.3696118	19.3113674
0.3743911	19.5375625
0.3791704	19.8354162
0.3839496	19.6569884
0.3887289	18.8507230
0.3935081	17.9682452
0.3982874	17.3803038
0.4030667	17.1292866
0.4078459	16.9327823
0.4126252	16.5431900
0.4174045	15.9475534
0.4221837	15.2907155
0.4269630	14.7164810
0.4317422	14.3300369
0.4365215	14.1656420
0.4413008	13.9530725
0.4460800	13.5862281
0.4508593	13.5300448
0.4556386	13.4130585
0.4604178	12.9161177
0.4651971	12.5024639
0.4699763	12.2885753
0.4747556	12.0901525
0.4795349	11.8430938
0.4843141	11.5858031
0.4890934	11.5440500
0.4938727	11.6179572
0.4986519	11.5667239
0.5034312	11.3182740
0.5082104	11.0170002
0.5129897	10.7574046
0.5177690	10.4117070
0.5225482	10.3182454
0.5273275	10.5072408
0.5321068	10.6997045
0.5368860	10.7851755
0.5416653	10.8457161
0.5464445	11.1314696
0.5512238	11.6840099
0.5560031	11.9669998
0.5607823	11.5997029
0.5655616	11.3846746
0.5703409	11.6330447
0.5751201	11.8917205
0.5798994	12.1282229
0.5846786	12.4149722
0.5894579	12.3566953
0.5942372	12.0230320
0.5990164	11.9254072
0.6037957	12.0804427
0.6085750	12.3385802
0.6133542	12.5793299
0.6181335	12.5356939
0.6229127	12.0807955
0.6276920	11.9132888
0.6324713	12.1296159
0.6372505	12.1382152
0.6420298	11.8777406
0.6468091	11.8740174
0.6515883	12.1133224
0.6563676	11.9815556
0.6611468	11.5616639
0.6659261	11.3720339
0.6707054	11.2966790
0.6754846	11.2458811
0.6802639	11.3950803
0.6850432	11.3285336
0.6898224	10.7518055
0.6946017	inf
0.6993809	inf
0.7041602	inf
0.7089395	inf
0.7137187	inf
0.7184980	inf
