#Fields	CV1	CV2	free energy
-3.1411050	-3.1414780	26.9197950
-3.1411050	-3.0780133	29.0697870
-3.1411050	-3.0145486	inf
-3.1411050	-2.9510840	24.9676633
-3.1411050	-2.8876193	inf
-3.1411050	-2.8241546	inf
-3.1411050	-2.7606899	inf
-3.1411050	-2.6972253	inf
-3.1411050	-2.6337606	inf
-3.1411050	-2.5702959	inf
-3.1411050	-2.5068312	inf
-3.1411050	-2.4433666	inf
-3.1411050	-2.3799019	inf
-3.1411050	-2.3164372	inf
-3.1411050	-2.2529725	inf
-3.1411050	-2.1895078	inf
-3.1411050	-2.1260432	inf
-3.1411050	-2.0625785	inf
-3.1411050	-1.9991138	inf
-3.1411050	-1.9356491	inf
-3.1411050	-1.8721845	inf
-3.1411050	-1.8087198	inf
-3.1411050	-1.7452551	inf
-3.1411050	-1.6817904	inf
-3.1411050	-1.6183258	inf
-3.1411050	-1.5548611	inf
-3.1411050	-1.4913964	inf
-3.1411050	-1.4279317	inf
-3.1411050	-1.3644671	inf
-3.1411050	-1.3010024	inf
-3.1411050	-1.2375377	inf
-3.1411050	-1.1740730	inf
-3.1411050	-1.1106083	inf
-3.1411050	-1.0471437	inf
-3.1411050	-0.9836790	inf
-3.1411050	-0.9202143	inf
-3.1411050	-0.8567496	inf
-3.1411050	-0.7932850	inf
-3.1411050	-0.7298203	inf
-3.1411050	-0.6663556	inf
-3.1411050	-0.6028909	inf
-3.1411050	-0.5394263	inf
-3.1411050	-0.4759616	inf
-3.1411050	-0.4124969	inf
-3.1411050	-0.3490322	inf
-3.1411050	-0.2855675	inf
-3.1411050	-0.2221029	inf
-3.1411050	-0.1586382	inf
-3.1411050	-0.0951735	inf
-3.1411050	-0.0317088	inf
-3.1411050	0.0317558	inf
-3.1411050	0.0952205	inf
-3.1411050	0.1586852	inf
-3.1411050	0.2221499	inf
-3.1411050	0.2856145	inf
-3.1411050	0.3490792	inf
-3.1411050	0.4125439	inf
-3.1411050	0.4760086	inf
-3.1411050	0.5394733	inf
-3.1411050	0.6029379	inf
-3.1411050	0.6664026	inf
-3.1411050	0.7298673	inf
-3.1411050	0.7933320	inf
-3.1411050	0.8567966	inf
-3.1411050	0.9202613	inf
-3.1411050	0.9837260	inf
-3.1411050	1.0471907	inf
-3.1411050	1.1106553	inf
-3.1411050	1.1741200	inf
-3.1411050	1.2375847	inf
-3.1411050	1.3010494	inf
-3.1411050	1.3645141	inf
-3.1411050	1.4279787	inf
-3.1411050	1.4914434	inf
-3.1411050	1.5549081	inf
-3.1411050	1.6183728	inf
-3.1411050	1.6818374	inf
-3.1411050	1.7453021	inf
-3.1411050	1.8087668	inf
-3.1411050	1.8722315	inf
-3.1411050	1.9356961	27.6835000
-3.1411050	1.9991608	inf
-3.1411050	2.0626255	inf
-3.1411050	2.1260902	inf
-3.1411050	2.1895548	inf
-3.1411050	2.2530195	26.5913910
-3.1411050	2.3164842	25.0717468
-3.1411050	2.3799489	27.8138690
-3.1411050	2.4434136	inf
-3.1411050	2.5068782	25.9617143
-3.1411050	2.5703429	25.7752693
-3.1411050	2.6338076	23.1555163
-3.1411050	2.6972723	26.8819950
-3.1411050	2.7607369	21.4858467
-3.1411050	2.8242016	23.8629158
-3.1411050	2.8876663	22.2902619
-3.1411050	2.9511310	23.1853801
-3.1411050	3.0145956	23.5631460
-3.1411050	3.0780603	27.3940160
-3.1411050	3.1415250	inf

-3.0776480	-3.1414780	28.3244430
-3.0776480	-3.0780133	25.9437530
-3.0776480	-3.0145486	inf
-3.0776480	-2.9510840	27.3803490
-3.0776480	-2.8876193	inf
